time, color, distance, speed, stop, step, deviation, integral, derivative
46511, 67, 1793, 130.0, False, 0, 29.5, 0, 61.00000000000001
46661, 80, 326, 80, False, 0, 42.5, 42.5, 13.0
46807, 49, 326, 80, False, 0, 11.5, 54.0, -31.0
46959, 10, 1607, 80.50000000000001, False, 0, -27.5, 0, -39.0
47101, 30, 1580, 81.0, False, 0, -7.5, 0, 20.0
47242, 69, 1740, 81.5, False, 0, 31.5, 0, 39.0
47391, 50, 1536, 82.00000000000001, False, 0, 12.5, 12.5, -19.0
47533, 8, 1529, 82.5, False, 0, -29.5, 0, -42.0
47678, 6, 1503, 83.00000000000001, False, 0, -31.5, -31.5, -2.0
47819, 61, 2155, 83.5, False, 0, 23.5, 0, 55.0
47958, 72, 2130, 84.0, False, 0, 34.5, 34.5, 11.0
48110, 8, 1490, 84.50000000000001, False, 0, -29.5, 0, -64.0
48260, 5, 1468, 85.0, False, 0, -32.5, -32.5, -3.0
48398, 38, 1426, 85.50000000000001, False, 0, 0.5, 0, 33.0
48547, 46, 1404, 86.0, False, 0, 8.5, 0, 8.0
48688, 22, 1464, 86.5, False, 0, -15.5, 0, -24.0
48829, 11, 1438, 87.00000000000001, False, 0, -26.5, -26.5, -11.0
48987, 50, 1397, 87.5, False, 0, 12.5, 0, 39.0
49128, 74, 1252, 88.00000000000001, False, 0, 36.5, 36.5, 24.0
49278, 30, 1351, 88.5, False, 0, -7.5, 0, -44.0
49419, 14, 1464, 89.0, False, 0, -23.5, -23.5, -16.0
49589, 13, 1361, 89.50000000000001, False, 0, -24.5, -48.00000000000001, -1.0
49741, 66, 1330, 90.0, False, 0, 28.5, 0, 53.00000000000001
49880, 78, 1174, 90.50000000000001, False, 0, 40.5, 40.5, 12.0
50017, 72, 1330, 91.0, False, 0, 34.5, 75.0, -6.0
50157, 53, 1406, 91.5, False, 0, 15.5, 90.50000000000001, -19.0
50301, 39, 1380, 92.00000000000001, False, 0, 1.5, 0, -14.0
50441, 70, 1370, 92.5, False, 0, 32.5, 32.5, 31.0
50592, 82, 1378, 93.00000000000001, False, 0, 44.5, 77.0, 12.0
50748, 80, 1343, 93.5, False, 0, 42.5, 119.5, -2.0
50882, 61, 1332, 94.0, False, 0, 23.5, 143.0, -19.0
51020, 16, 2550, 94.50000000000001, False, 0, -21.5, 0, -45.0
51159, 12, 2550, 95.0, False, 0, -25.5, -25.5, -4.0
51302, 81, 1336, 95.50000000000001, False, 0, 43.50000000000001, 0, 69.0
51450, 79, 1309, 96.00000000000001, False, 0, 41.5, 41.5, -2.0
51599, 81, 1278, 96.5, False, 0, 43.50000000000001, 85.0, 2.0
51750, 80, 2550, 97.00000000000001, False, 0, 42.5, 127.5, -1.0
51892, 79, 2550, 97.5, False, 0, 41.5, 169.0, -1.0
52034, 69, 2550, 98.00000000000001, False, 0, 31.5, 200.5, -10.0
52179, 15, 2550, 98.50000000000001, False, 0, -22.5, 0, -54.0
52328, 14, 2550, 99.0, False, 0, -23.5, -23.5, -1.0
52471, 80, 2550, 99.50000000000001, False, 0, 42.5, 0, 66.00000000000001
52631, 78, 2550, 100.0, False, 0, 40.5, 40.5, -2.0
52798, 69, 2550, 100.5, False, 0, 31.5, 72.0, -9.0
52940, 57, 2550, 101.0, False, 0, 19.5, 91.5, -12.0
53080, 46, 2550, 101.5, False, 0, 8.5, 0, -11.0
53210, 60, 2550, 102.0, False, 0, 22.5, 22.5, 14.0
53368, 75, 2550, 102.5, False, 0, 37.5, 60.0, 15.0
53507, 65, 2550, 103.0, False, 0, 27.5, 87.5, -10.0
53650, 43, 2550, 103.5, False, 0, 5.5, 0, -22.0
53810, 67, 2550, 104.0, False, 0, 29.5, 29.5, 24.0
53957, 76, 1267, 104.5, False, 0, 38.5, 68.00000000000001, 9.0
54109, 74, 2550, 105.0, False, 0, 36.5, 104.5, -2.0
54259, 68, 2550, 105.5, False, 0, 30.5, 135.0, -6.0
54400, 56, 2550, 106.0, False, 0, 18.5, 153.5, -12.0
54547, 44, 2550, 106.5, False, 0, 6.5, 0, -12.0
54692, 55, 2550, 107.0, False, 0, 17.5, 17.5, 11.0
54831, 76, 2550, 107.5, False, 0, 38.5, 56.00000000000001, 21.0
54988, 73, 2550, 108.0, False, 0, 35.5, 91.5, -3.0
55140, 67, 2550, 108.5, False, 0, 29.5, 121.0, -6.0
55282, 58, 2550, 109.0, False, 0, 20.5, 141.5, -9.0
55427, 35, 2550, 109.5, False, 0, -2.5, 0, -23.0
55588, 41, 2550, 110.0, False, 0, 3.5, 0, 6.0
55730, 61, 2550, 110.5, False, 0, 23.5, 23.5, 20.0
55871, 39, 2550, 111.0, False, 0, 1.5, 0, -22.0
56010, 17, 2550, 111.5, False, 0, -20.5, 0, -22.0
56149, 58, 2550, 112.0, False, 0, 20.5, 0, 41.00000000000001
56290, 79, 2550, 112.5, False, 0, 41.5, 41.5, 21.0
56426, 37, 2550, 113.0, False, 0, -0.5, 0, -42.0
56559, 5, 2471, 113.5, False, 0, -32.5, -32.5, -32.0
56700, 41, 2412, 114.0, False, 0, 3.5, 0, 36.0
56859, 71, 2550, 114.5, False, 0, 33.5, 33.5, 30.0
57018, 21, 2550, 115.0, False, 0, -16.5, 0, -50.0
57158, 5, 2550, 115.5, False, 0, -32.5, -32.5, -16.0
57299, 15, 2367, 116.0, False, 0, -22.5, -55.0, 10.0
57452, 53, 2378, 116.5, False, 0, 15.5, 0, 38.0
57597, 67, 2271, 117.0, False, 0, 29.5, 29.5, 14.0
57748, 24, 2550, 117.5, False, 0, -13.5, 0, -43.0
57886, 6, 2299, 118.0, False, 0, -31.5, -31.5, -18.0
58021, 49, 2213, 118.5, False, 0, 11.5, 0, 43.0
58168, 70, 2550, 119.0, False, 0, 32.5, 32.5, 21.0
58310, 33, 2550, 119.5, False, 0, -4.5, 0, -37.0
58450, 6, 2550, 120.0, False, 0, -31.5, -31.5, -27.0
58601, 35, 2214, 120.5, False, 0, -2.5, 0, 29.0
58748, 74, 2181, 121.0, False, 0, 36.5, 0, 39.0
58878, 52, 2550, 121.5, False, 0, 14.5, 14.5, -22.0
59041, 6, 2132, 122.0, False, 0, -31.5, 0, -46.00000000000001
59199, 32, 2114, 122.5, False, 0, -5.5, 0, 26.0
59351, 77, 2550, 123.0, False, 0, 39.5, 0, 45.0
59487, 60, 2382, 123.5, False, 0, 22.5, 22.5, -17.0
59639, 8, 2366, 124.0, False, 0, -29.5, 0, -52.0
59790, 14, 2231, 124.5, False, 0, -23.5, -23.5, 6.0
59937, 78, 2185, 125.0, False, 0, 40.5, 0, 64.0
60081, 74, 1989, 125.5, False, 0, 36.5, 36.5, -4.0
60238, 5, 1927, 126.0, False, 0, -32.5, 0, -69.0
60388, 5, 1909, 126.5, False, 0, -32.5, -32.5, 0.0
60527, 67, 1892, 127.0, False, 0, 29.5, 0, 62.0
60668, 77, 1900, 127.5, False, 0, 39.5, 39.5, 10.0
60818, 11, 1843, 128.0, False, 0, -26.5, 0, -66.00000000000001
60950, 6, 1829, 128.5, False, 0, -31.5, -31.5, -5.0
61093, 42, 1805, 129.0, False, 0, 4.5, 0, 36.0
61230, 68, 1791, 129.5, False, 0, 30.5, 30.5, 26.0
61368, 33, 1771, 130.0, False, 0, -4.5, 0, -35.0
61501, 9, 1748, 130.0, False, 0, -28.5, -28.5, -24.0
61641, 11, 1730, 130.0, False, 0, -26.5, -55.0, 2.0
61800, 57, 1706, 130.0, False, 0, 19.5, 0, 46.00000000000001
61951, 69, 1694, 130.0, False, 0, 31.5, 31.5, 12.0
62093, 16, 1671, 130.0, False, 0, -21.5, 0, -53.00000000000001
62246, 5, 1656, 130.0, False, 0, -32.5, -32.5, -11.0
62392, 73, 1627, 130.0, False, 0, 35.5, 0, 68.00000000000001
62541, 75, 1611, 130.0, False, 0, 37.5, 37.5, 2.0
62686, 22, 1588, 130.0, False, 0, -15.5, 0, -53.00000000000001
62849, 5, 1567, 130.0, False, 0, -32.5, -32.5, -17.0
63009, 65, 1551, 130.0, False, 0, 27.5, 0, 60.0
63160, 73, 1535, 130.0, False, 0, 35.5, 35.5, 8.0
63308, 17, 1512, 130.0, False, 0, -20.5, 0, -56.00000000000001
63469, 6, 1489, 130.0, False, 0, -31.5, -31.5, -11.0
63619, 59, 1482, 130.0, False, 0, 21.5, 0, 53.00000000000001
63779, 72, 1448, 130.0, False, 0, 34.5, 34.5, 13.0
63952, 18, 1421, 130.0, False, 0, -19.5, 0, -54.0
64127, 5, 1399, 130.0, False, 0, -32.5, -32.5, -13.0
64312, 64, 1376, 130.0, False, 0, 26.5, 0, 59.0
64460, 76, 1360, 130.0, False, 0, 38.5, 38.5, 12.0
64600, 15, 1360, 130.0, False, 0, -22.5, 0, -61.00000000000001
64767, 16, 1360, 130.0, False, 0, -21.5, -21.5, 1.0
64908, 77, 1360, 130.0, False, 0, 39.5, 0, 61.00000000000001
65056, 78, 1360, 130.0, False, 0, 40.5, 40.5, 1.0
65208, 79, 1360, 130.0, False, 0, 41.5, 82.00000000000001, 1.0
65347, 81, 1246, 130.0, False, 0, 43.50000000000001, 125.5, 2.0
65489, 79, 1219, 130.0, False, 0, 41.5, 167.0, -2.0
65657, 79, 1199, 130.0, False, 0, 41.5, 208.5, 0.0
65798, 79, 1187, 130.0, False, 0, 41.5, 250.0, 0.0
65940, 76, 1183, 130.0, False, 0, 38.5, 288.5, -3.0
66079, 77, 1164, 130.0, False, 0, 39.5, 328.0, 1.0
66239, 75, 1866, 130.0, False, 0, 37.5, 365.5, -2.0
66381, 5, 1842, 130.0, False, 0, -32.5, 0, -70.0
66537, 5, 1817, 130.0, False, 0, -32.5, -32.5, 0.0
66682, 10, 1801, 130.0, False, 0, -27.5, -60.0, 5.0
66837, 20, 1779, 130.0, False, 0, -17.5, -77.5, 10.0
66968, 66, 1767, 130.0, False, 0, 28.5, 0, 46.00000000000001
67122, 70, 1752, 130.0, False, 0, 32.5, 32.5, 4.0
67267, 71, 1726, 130.0, False, 0, 33.5, 66.00000000000001, 1.0
67417, 71, 1706, 130.0, False, 0, 33.5, 99.50000000000001, 0.0
67560, 69, 1688, 130.0, False, 0, 31.5, 131.0, -2.0
67701, 74, 1662, 130.0, False, 0, 36.5, 167.5, 5.0
67869, 76, 1648, 130.0, False, 0, 38.5, 206.0, 2.0
68011, 37, 1638, 130.0, False, 0, -0.5, 0, -39.0
68148, 23, 1625, 130.0, False, 0, -14.5, -14.5, -14.0
68306, 78, 1597, 130.0, False, 0, 40.5, 0, 55.0
68448, 80, 1581, 130.0, False, 0, 42.5, 42.5, 2.0
68581, 80, 1569, 130.0, False, 0, 42.5, 85.0, 0.0
68728, 78, 1563, 130.0, False, 0, 40.5, 125.5, -2.0
68886, 79, 1551, 130.0, False, 0, 41.5, 167.0, 1.0
69047, 75, 2550, 130.0, False, 0, 37.5, 204.5, -4.0
69188, 73, 2550, 130.0, False, 0, 35.5, 240.0, -2.0
69337, 44, 2550, 130.0, False, 0, 6.5, 0, -29.0
69497, 5, 2550, 130.0, False, 0, -32.5, 0, -39.0
69630, 5, 2550, 130.0, False, 0, -32.5, -32.5, 0.0
69772, 29, 2550, 130.0, False, 0, -8.5, 0, 24.0
69927, 42, 2550, 130.0, False, 0, 4.5, 0, 13.0
70072, 24, 2550, 130.0, False, 0, -13.5, 0, -18.0
70227, 10, 2550, 130.0, False, 0, -27.5, -27.5, -14.0
70398, 50, 2550, 130.0, False, 0, 12.5, 0, 40.0
70542, 69, 2550, 130.0, False, 0, 31.5, 31.5, 19.0
70691, 14, 2550, 130.0, False, 0, -23.5, 0, -55.0
70827, 4, 2550, 130.0, False, 0, -33.5, -33.5, -10.0
70971, 48, 2550, 130.0, False, 0, 10.5, 0, 44.0
71118, 68, 2550, 130.0, False, 0, 30.5, 30.5, 20.0
71258, 50, 2550, 130.0, False, 0, 12.5, 43.0, -18.0
71417, 7, 2550, 130.0, False, 0, -30.5, 0, -43.0
71559, 12, 2550, 130.0, False, 0, -25.5, -25.5, 5.0
71701, 55, 2550, 130.0, False, 0, 17.5, 0, 43.0
71850, 58, 1876, 130.0, False, 0, 20.5, 20.5, 3.0
71988, 15, 2550, 130.0, False, 0, -22.5, 0, -43.0
72131, 7, 2550, 130.0, False, 0, -30.5, -30.5, -8.0
72276, 58, 2380, 130.0, False, 0, 20.5, 0, 51.00000000000001
72422, 73, 2550, 130.0, False, 0, 35.5, 35.5, 15.0
72567, 46, 2495, 130.0, False, 0, 8.5, 0, -27.0
72717, 8, 1762, 130.0, False, 0, -29.5, 0, -38.0
72850, 32, 1726, 130.0, False, 0, -5.5, 0, 24.0
72999, 83, 2550, 130.0, False, 0, 45.5, 0, 51.00000000000001
73149, 43, 1687, 130.0, False, 0, 5.5, 0, -40.0
73299, 5, 1668, 130.0, False, 0, -32.5, 0, -38.0
73439, 8, 1648, 130.0, False, 0, -29.5, -29.5, 3.0
73580, 45, 2350, 130.0, False, 0, 7.5, 0, 37.0
73717, 66, 2288, 130.0, False, 0, 28.5, 28.5, 21.0
73878, 17, 1603, 130.0, False, 0, -20.5, 0, -49.0
74019, 5, 1566, 130.0, False, 0, -32.5, -32.5, -12.0
74161, 52, 1577, 130.0, False, 0, 14.5, 0, 47.0
74315, 76, 1557, 130.0, False, 0, 38.5, 38.5, 24.0
74459, 17, 1520, 130.0, False, 0, -20.5, 0, -59.0
74596, 6, 1520, 130.0, False, 0, -31.5, -31.5, -11.0
74757, 41, 1520, 130.0, False, 0, 3.5, 0, 35.0
74901, 57, 1520, 130.0, False, 0, 19.5, 19.5, 16.0
75038, 16, 1520, 130.0, False, 0, -21.5, 0, -41.00000000000001
75180, 7, 1520, 130.0, False, 0, -30.5, -30.5, -9.0
75321, 66, 1520, 130.0, False, 0, 28.5, 0, 59.0
75485, 78, 1520, 130.0, False, 0, 40.5, 40.5, 12.0
75628, 7, 1520, 130.0, False, 0, -30.5, 0, -71.00000000000001
75768, 6, 1366, 130.0, False, 0, -31.5, -31.5, -1.0
75908, 38, 1490, 130.0, False, 0, 0.5, 0, 32.0
76040, 64, 1490, 130.0, False, 0, 26.5, 26.5, 26.0
76187, 25, 1420, 130.0, False, 0, -12.5, 0, -39.0
76347, 6, 1421, 130.0, False, 0, -31.5, -31.5, -19.0
76490, 48, 1397, 130.0, False, 0, 10.5, 0, 42.0
76641, 75, 1413, 130.0, False, 0, 37.5, 37.5, 27.0
76781, 36, 2550, 130.0, False, 0, -1.5, 0, -39.0
76927, 6, 1468, 130.0, False, 0, -31.5, -31.5, -30.0
77078, 33, 2550, 130.0, False, 0, -4.5, 0, 27.0
77218, 75, 1341, 130.0, False, 0, 37.5, 0, 42.0
77360, 61, 2343, 130.0, False, 0, 23.5, 23.5, -14.0
77517, 17, 1716, 130.0, False, 0, -20.5, 0, -44.0
77657, 10, 1305, 130.0, False, 0, -27.5, -27.5, -7.0
77800, 79, 1262, 130.0, False, 0, 41.5, 0, 69.0
77941, 74, 1227, 130.0, False, 0, 36.5, 36.5, -5.0
78080, 70, 2261, 130.0, False, 0, 32.5, 69.0, -4.0
78220, 69, 2243, 130.0, False, 0, 31.5, 100.5, -1.0
78360, 68, 2243, 130.0, False, 0, 30.5, 131.0, -1.0
78492, 71, 2243, 130.0, False, 0, 33.5, 164.5, 3.0
78657, 72, 1942, 130.0, False, 0, 34.5, 199.0, 1.0
78800, 75, 1160, 130.0, False, 0, 37.5, 236.5, 3.0
78947, 79, 1121, 130.0, False, 0, 41.5, 278.0, 4.0
79118, 61, 1092, 130.0, False, 0, 23.5, 301.5, -18.0
79261, 6, 1080, 130.0, False, 0, -31.5, 0, -55.0
79403, 13, 1058, 130.0, False, 0, -24.5, -24.5, 7.0
79547, 82, 1036, 130.0, False, 0, 44.5, 0, 69.0
79688, 78, 1024, 130.0, False, 0, 40.5, 40.5, -4.0
79822, 61, 1000, 130.0, False, 0, 23.5, 64.0, -17.0
79980, 49, 998, 130.0, False, 0, 11.5, 75.50000000000001, -12.0
80128, 67, 978, 130.0, False, 0, 29.5, 105.0, 18.0
80278, 77, 976, 130.0, False, 0, 39.5, 144.5, 10.0
80417, 45, 2550, 130.0, False, 0, 7.5, 0, -32.0
80558, 16, 2550, 130.0, False, 0, -21.5, 0, -29.0
80705, 79, 2550, 130.0, False, 0, 41.5, 0, 63.00000000000001
80858, 79, 2018, 130.0, False, 0, 41.5, 41.5, 0.0
80991, 76, 2550, 130.0, False, 0, 38.5, 80.0, -3.0
81130, 78, 853, 130.0, False, 0, 40.5, 120.5, 2.0
81267, 79, 827, 130.0, False, 0, 41.5, 162.0, 1.0
81400, 79, 826, 130.0, False, 0, 41.5, 203.5, 0.0
81550, 78, 2550, 130.0, False, 0, 40.5, 244.0, -1.0
81702, 74, 2550, 130.0, False, 0, 36.5, 280.5, -4.0
81833, 72, 2550, 130.0, False, 0, 34.5, 315.0, -2.0
81980, 68, 2550, 130.0, False, 0, 30.5, 345.5, -4.0
82128, 9, 2550, 130.0, False, 0, -28.5, 0, -59.0
82269, 5, 2550, 130.0, False, 0, -32.5, -32.5, -4.0
82408, 5, 2485, 130.0, False, 0, -32.5, -65.0, 0.0
82548, 5, 2449, 130.0, False, 0, -32.5, -97.5, 0.0
82692, 6, 2431, 130.0, False, 0, -31.5, -129.0, 1.0
82827, 29, 2404, 130.0, False, 0, -8.5, 0, 23.0
82969, 74, 2374, 130.0, False, 0, 36.5, 0, 45.0
83121, 72, 2359, 130.0, False, 0, 34.5, 34.5, -2.0
83268, 6, 2351, 130.0, False, 0, -31.5, 0, -66.00000000000001
83411, 5, 2342, 130.0, False, 0, -32.5, -32.5, -1.0
83580, 49, 2313, 130.0, False, 0, 11.5, 0, 44.0
83748, 53, 2297, 130.0, False, 0, 15.5, 15.5, 4.0
83899, 18, 2290, 130.0, False, 0, -19.5, 0, -35.0
84058, 14, 2267, 130.0, False, 0, -23.5, -23.5, -4.0
84191, 67, 2249, 130.0, False, 0, 29.5, 0, 53.00000000000001
84328, 74, 2249, 130.0, False, 0, 36.5, 36.5, 7.0
84470, 41, 2231, 130.0, False, 0, 3.5, 0, -33.0
84619, 15, 2550, 130.0, False, 0, -22.5, 0, -26.0
84769, 43, 2550, 130.0, False, 0, 5.5, 0, 28.0
84911, 73, 2550, 130.0, False, 0, 35.5, 35.5, 30.0
85068, 30, 2550, 130.0, False, 0, -7.5, 0, -43.0
85218, 9, 2550, 130.0, False, 0, -28.5, -28.5, -21.0
85358, 47, 2550, 130.0, False, 0, 9.5, 0, 38.0
85510, 68, 2550, 130.0, False, 0, 30.5, 30.5, 21.0
85657, 14, 2550, 130.0, False, 0, -23.5, 0, -54.0
85792, 5, 2550, 130.0, False, 0, -32.5, -32.5, -9.0
85947, 41, 2550, 130.0, False, 0, 3.5, 0, 36.0
86081, 69, 2550, 130.0, False, 0, 31.5, 31.5, 28.0
86213, 33, 2550, 130.0, False, 0, -4.5, 0, -36.0
86374, 5, 2550, 130.0, False, 0, -32.5, -32.5, -28.0
86509, 26, 2550, 130.0, False, 0, -11.5, -44.0, 21.0
86656, 74, 2550, 130.0, False, 0, 36.5, 0, 48.00000000000001
86800, 71, 2550, 130.0, False, 0, 33.5, 33.5, -3.0
86942, 8, 2550, 130.0, False, 0, -29.5, 0, -63.00000000000001
87085, 5, 2550, 130.0, False, 0, -32.5, -32.5, -3.0
87232, 58, 2550, 130.0, False, 0, 20.5, 0, 53.00000000000001
87362, 70, 2550, 130.0, False, 0, 32.5, 32.5, 12.0
87516, 28, 2550, 130.0, False, 0, -9.5, 0, -42.0
87657, 8, 2550, 130.0, False, 0, -29.5, -29.5, -20.0
87807, 47, 2253, 130.0, False, 0, 9.5, 0, 39.0
87949, 72, 1839, 130.0, False, 0, 34.5, 34.5, 25.0
88098, 28, 1821, 130.0, False, 0, -9.5, 0, -44.0
88243, 5, 2550, 130.0, False, 0, -32.5, -32.5, -23.0
88387, 39, 2550, 130.0, False, 0, 1.5, 0, 34.0
88526, 68, 1794, 130.0, False, 0, 30.5, 30.5, 29.0
88661, 22, 1787, 130.0, False, 0, -15.5, 0, -46.00000000000001
88801, 5, 326, 80, False, 0, -32.5, -32.5, -17.0
88940, 49, 2550, 80.50000000000001, False, 0, 11.5, 0, 44.0
89077, 69, 2550, 81.0, False, 0, 31.5, 31.5, 20.0
89221, 29, 1718, 81.5, False, 0, -8.5, 0, -40.0
89361, 6, 2550, 82.00000000000001, False, 0, -31.5, -31.5, -23.0
89513, 57, 2550, 82.5, False, 0, 19.5, 0, 51.00000000000001
89662, 78, 2550, 83.00000000000001, False, 0, 40.5, 40.5, 21.0
89806, 60, 2550, 83.5, False, 0, 22.5, 63.00000000000001, -18.0
89952, 6, 1657, 84.0, False, 0, -31.5, 0, -54.0
90102, 5, 2550, 84.50000000000001, False, 0, -32.5, -32.5, -1.0
90247, 40, 2550, 85.0, False, 0, 2.5, 0, 35.0
90389, 51, 1632, 85.50000000000001, False, 0, 13.5, 13.5, 11.0
90521, 12, 2550, 86.0, False, 0, -25.5, 0, -39.0
90659, 8, 2550, 86.5, False, 0, -29.5, -29.5, -4.0
90808, 69, 1597, 87.00000000000001, False, 0, 31.5, 0, 61.00000000000001
90942, 75, 2550, 87.5, False, 0, 37.5, 37.5, 6.0
91092, 11, 1573, 88.00000000000001, False, 0, -26.5, 0, -64.0
91238, 5, 2550, 88.5, False, 0, -32.5, -32.5, -6.0
91381, 53, 1559, 89.0, False, 0, 15.5, 0, 48.00000000000001
91532, 80, 1551, 89.50000000000001, False, 0, 42.5, 42.5, 27.0
91682, 45, 1513, 90.0, False, 0, 7.5, 0, -35.0
91819, 6, 1509, 90.50000000000001, False, 0, -31.5, 0, -39.0
91970, 39, 1490, 91.0, False, 0, 1.5, 0, 33.0
92106, 77, 1456, 91.5, False, 0, 39.5, 39.5, 38.0
92248, 74, 1472, 92.00000000000001, False, 0, 36.5, 76.00000000000001, -3.0
92399, 73, 2550, 92.5, False, 0, 35.5, 111.5, -1.0
92537, 53, 1452, 93.00000000000001, False, 0, 15.5, 127.0, -20.0
92678, 26, 1448, 93.5, False, 0, -11.5, 0, -27.0
92815, 46, 2550, 94.0, False, 0, 8.5, 0, 20.0
92951, 75, 2550, 94.50000000000001, False, 0, 37.5, 37.5, 29.0
93092, 74, 2550, 95.0, False, 0, 36.5, 74.0, -1.0
