time, step, color, speed, distance, stop, deviation, integral, derivative, front_id, front_time, front_step, front_speed, front_distance
0,0,46,94.5,2550, False,8.5,0,8.5,2, None, None, None, None
204,0,48,99.225,2550, False,10.5,10.5,2,2,141,0,94.5,687
409,0,40,104.18625,1549, False,2.5,0,-8,2,413,0,104.1862488,687
610,0,53,109.3955625,2550, False,15.5,15.5,13,2,555,0,109.3955612,687
815,0,59,114.8653406,1529, False,21.5,37,6,2,706,0,114.8653412,687
1015,0,55,120.6086077,1467, False,17.5,54.5,-4,2,974,0,126.6390381,687
1216,0,61,126.639038,2550, False,23.5,78,6,2,1271,0,139.6195374,365
1424,0,60,132.9709899,2550, False,22.5,100.5,-1,2,1421,0,146.6005096,2550
1627,0,61,90,2550, False,23.5,124,1,2,1691,0,153.930542,2550
1834,0,60,90,2550, False,22.5,146.5,-1,2,1827,0,165,2550
2034,0,30,90,2550, False,-7.5,0,-30,2,2091,0,165,1122
2237,0,61,94.5,2550, False,23.5,0,31,2,2221,0,165,1791
2438,0,69,99.225,2550, False,31.5,31.5,8,2,2493,0,165,899
2643,0,69,104.18625,2550, False,31.5,63,0,2,2634,0,165,2550
2844,0,54,109.3955625,2550, False,16.5,79.5,-15,2,2791,0,165,1290
3054,0,35,114.8653406,2550, False,-2.5,0,-19,2,3082,0,165,1210
3254,0,64,120.6086077,2550, False,26.5,0,29,2,3231,0,165,1183
3464,0,64,126.639038,2550, False,26.5,26.5,0,2,3531,0,165,1155
3683,0,64,132.9709899,2550, False,26.5,53,0,2,3684,0,165,1534
3884,0,67,139.6195394,2550, False,29.5,82.5,3,2,3823,0,165,1466
4096,0,69,146.6005164,2550, False,31.5,114,2,2,4104,0,90,1426
4304,0,61,90,2550, False,23.5,137.5,-8,2,4268,0,90,2550
4506,0,50,90,2550, False,12.5,150,-11,2,4426,0,90,1397
4707,0,17,90,2550, False,-20.5,0,-33,2,4722,0,94.5,1351
4907,0,54,94.5,2550, False,16.5,0,37,2,4882,0,104.1862488,2550
5114,0,70,99.225,2550, False,32.5,32.5,16,2,5031,0,109.3955612,2550
5317,0,70,104.18625,1908, False,32.5,65,0,2,5371,0,114.8653412,1397
5518,0,57,109.3955625,2550, False,19.5,84.5,-13,2,5505,0,94.5,2550
5718,0,40,114.8653406,2550, False,2.5,0,-17,2,5672,0,99.22499847,2550
5918,0,55,120.6086077,2550, False,17.5,17.5,15,2,5944,0,109.3955612,2550
6127,0,54,126.639038,2550, False,16.5,34,-1,2,6073,0,114.8653412,2550
6334,0,27,132.9709899,2550, False,-10.5,0,-27,2,6360,0,126.6390381,2550
6544,0,64,139.6195394,2550, False,26.5,0,37,2,6492,0,90,2550
6767,0,26,146.6005164,2550, False,-11.5,0,-38,2,6755,0,90,1210
6967,0,40,153.9305422,1295, False,2.5,0,14,2,7034,0,90,2550
7167,0,52,161.6270693,1271, False,14.5,14.5,12,2,7201,0,94.5,893
7368,0,25,165,2550, False,-12.5,0,-27,2,7341,0,99.22499847,2550
7568,0,47,165,1215, False,9.5,0,22,2,7633,0,109.3955612,2550
7773,0,41,165,2550, False,3.5,0,-6,2,7773,0,114.8653412,1702
7993,0,38,165,2550, False,0.5,0,-3,2,8047,0,120.6086044,1162
8198,0,36,165,2550, False,-1.5,0,-2,2,8183,0,90,1196
8398,0,35,165,1152, False,-2.5,0,-1,2,8338,0,90,1202
8613,0,40,165,1100, False,2.5,0,5,2,8612,0,90,2550
8814,0,39,165,2550, False,1.5,0,-1,2,8762,0,94.5,2550
9023,0,39,165,1623, False,1.5,0,0,2,9044,0,104.1862488,2550
9224,0,49,165,2550, False,11.5,11.5,10,2,9193,0,109.3955612,1227
9436,0,18,165,1460, False,-19.5,0,-31,2,9514,0,114.8653412,1271
9636,0,49,165,1406, False,11.5,0,31,2,9655,0,126.6390381,2550
9838,0,53,165,2550, False,15.5,15.5,4,2,9791,0,132.970993,2550
10038,0,18,165,1740, False,-19.5,0,-35,2,10083,0,146.6005096,2271
10238,0,46,165,2550, False,8.5,0,28,2,10221,0,153.930542,2238
10439,0,54,165,1539, False,16.5,16.5,8,2,10391,0,161.6270752,1227
10644,0,11,165,1539, False,-26.5,0,-43,2,10682,0,165,2550
10845,0,42,165,1539, False,4.5,0,31,2,10821,0,165,1155
11078,0,52,165,1756, False,14.5,14.5,10,2,11096,0,165,1119
11282,0,16,165,349, False,-21.5,0,-36,2,11242,0,165,2290
11486,0,57,165,2550, False,19.5,0,41,2,11548,0,165,2116
11687,0,45,165,2550, False,7.5,0,-12,2,11699,0,165,2100
11887,0,15,165,1601, False,-22.5,0,-30,2,11840,0,165,1031
12094,0,60,165,2550, False,22.5,0,45,2,12132,0,165,2550
12296,0,55,165,2550, False,17.5,17.5,-5,2,12265,0,165,2550
12497,0,10,165,2550, False,-27.5,0,-45,2,12422,0,165,2550
12698,0,34,165,1349, False,-3.5,0,24,2,12719,0,165,970
12905,0,66,165,1206, False,28.5,0,32,2,12866,0,165,2550
13105,0,63,165,2550, False,25.5,25.5,-3,2,13141,0,165,2550
13313,0,71,165,2550, False,33.5,59,8,2,13284,0,165,1762
13515,0,69,165,2550, False,31.5,90.5,-2,2,13562,0,165,1722
13724,0,65,165,2550, False,27.5,118,-4,2,13699,0,165,1694
13932,0,67,90,1307, False,29.5,147.5,2,2,13982,0,165,1611
14134,0,77,90,1744, False,39.5,187,10,2,14111,0,165,1603
14343,0,22,90,2550, False,-15.5,0,-55,2,14262,0,165,1564
14543,0,23,94.5,2550, False,-14.5,-14.5,1,2,14582,0,165,1519
14756,0,63,99.225,2550, False,25.5,0,40,2,14721,0,165,1472
14964,0,54,104.18625,2550, False,16.5,16.5,-9,2,15031,0,165,1456
15164,0,26,109.3955625,2550, False,-11.5,0,-28,2,15164,0,165,1418
15373,0,62,114.8653406,2550, False,24.5,0,36,2,15302,0,165,1387
15574,0,66,120.6086077,2550, False,28.5,28.5,4,2,15602,0,165,1385
15774,0,65,126.639038,2550, False,27.5,56,-1,2,15734,0,165,1326
15984,0,61,132.9709899,2550, False,23.5,79.5,-4,2,16030,0,165,1326
16204,0,61,139.6195394,2550, False,23.5,103,0,2,16163,0,165,1254
16407,0,61,90,2550, False,23.5,126.5,0,2,16452,0,165,1227
16608,0,63,90,2550, False,25.5,152,2,2,16591,0,90,1196
16808,0,64,90,2550, False,26.5,178.5,1,2,16752,0,90,1202
17022,0,6,90,2550, False,-31.5,0,-58,2,17025,0,90,1877
17227,0,43,94.5,1269, False,5.5,0,37,2,17183,0,94.5,1174
17427,0,60,99.225,2550, False,22.5,22.5,17,2,17481,0,104.1862488,1139
17637,0,41,104.18625,2550, False,3.5,0,-19,2,17655,0,109.3955612,1139
17838,0,40,109.3955625,1282, False,2.5,0,-1,2,17792,0,114.8653412,1800
18038,0,55,114.8653406,2442, False,17.5,17.5,15,2,18065,0,126.6390381,1162
18245,0,40,120.6086077,2420, False,2.5,0,-15,2,18231,0,132.970993,1767
18454,0,47,126.639038,2406, False,9.5,0,7,2,18511,0,139.6195374,1746
18664,0,47,132.9709899,1281, False,9.5,0,0,2,18650,0,153.930542,1702
18864,0,31,139.6195394,2360, False,-6.5,0,-16,2,18783,0,161.6270752,1672
19064,0,45,146.6005164,2550, False,7.5,0,14,2,19082,0,90,1633
19264,0,34,153.9305422,2550, False,-3.5,0,-11,2,19223,0,90,1619
19464,0,42,161.6270693,2550, False,4.5,0,8,2,19502,0,90,1076
19664,0,37,165,2258, False,-0.5,0,-5,2,19680,0,90,1093
19886,0,41,165,2223, False,3.5,0,4,2,19955,0,94.5,1076
20086,0,42,165,2550, False,4.5,0,1,2,20088,0,90,1173
20287,0,29,165,2550, False,-8.5,0,-13,2,20242,0,94.5,2550
20487,0,43,165,2550, False,5.5,0,14,2,20518,0,104.1862488,2304
20687,0,42,165,2158, False,4.5,0,-1,2,20654,0,109.3955612,2550
20888,0,35,165,2550, False,-2.5,0,-7,2,20924,0,120.6086044,1138
21094,0,36,165,2550, False,-1.5,0,1,2,21081,0,126.6390381,1525
21308,0,41,165,2150, False,3.5,0,5,2,21366,0,132.970993,1119
21508,0,33,165,2282, False,-4.5,0,-8,2,21495,0,146.6005096,2550
21709,0,44,165,1936, False,6.5,0,11,2,21775,0,153.930542,1166
21913,0,39,165,1877, False,1.5,0,-5,2,21916,0,165,954
22114,0,29,165,2550, False,-8.5,0,-10,2,22071,0,165,1111
22317,0,49,165,1823, False,11.5,0,20,2,22351,0,165,1046
22526,0,34,165,1760, False,-3.5,0,-15,2,22521,0,165,2550
22726,0,37,165,1725, False,-0.5,0,3,2,22654,0,165,1012
22927,0,39,165,1679, False,1.5,0,2,2,22943,0,165,984
23127,0,34,165,1642, False,-3.5,0,-5,2,23076,0,165,1054
23327,0,33,165,1611, False,-4.5,0,-1,2,23381,0,165,1024
23528,0,46,165,1575, False,8.5,0,13,2,23536,0,165,899
23734,0,24,165,1549, False,-13.5,0,-22,2,23681,0,165,921
23934,0,51,165,1498, False,13.5,0,27,2,23942,0,165,937
24134,0,31,165,1468, False,-6.5,0,-20,2,24104,0,165,842
24345,0,40,165,1443, False,2.5,0,9,2,24372,0,165,818
24545,0,33,165,1400, False,-4.5,0,-7,2,24523,0,165,782
24747,0,30,165,1376, False,-7.5,0,-3,2,24815,0,165,2550
24947,0,56,165,1353, False,18.5,0,26,2,24955,0,165,765
25147,0,64,165,1317, False,26.5,26.5,8,2,25112,0,165,757
25348,0,67,165,1269, False,29.5,56,3,2,25392,0,165,757
25554,0,66,165,1236, False,28.5,84.5,-1,2,25534,0,165,1679
25756,0,64,165,1200, False,26.5,111,-2,2,25821,0,165,734
25956,0,66,90,1181, False,28.5,139.5,2,2,25972,0,165,728
26156,0,55,90,1162, False,17.5,157,-11,2,26130,0,165,728
26364,0,77,90,1155, False,39.5,196.5,22,2,26392,0,165,2550
26575,0,71,90,1848, False,33.5,230,-6,2,26530,0,165,2124
26778,0,5,90,1816, False,-32.5,0,-66,2,26835,0,165,2550
26984,0,5,94.5,1805, False,-32.5,-32.5,0,2,26984,0,165,2550
27188,0,10,99.225,1786, False,-27.5,-60,5,2,27130,0,165,1372
27389,0,52,104.18625,1763, False,14.5,0,42,2,27406,0,165,1288
27594,0,56,109.3955625,1744, False,18.5,18.5,4,2,27545,0,165,1286
27795,0,49,114.8653406,1722, False,11.5,30,-7,2,27830,0,165,1255
28003,0,55,120.6086077,1693, False,17.5,47.5,6,2,27982,0,165,2282
28215,0,62,126.639038,1674, False,24.5,72,7,2,28262,0,165,2550
28416,0,66,132.9709899,1648, False,28.5,100.5,4,2,28413,0,165,2154
28616,0,63,90,1633, False,25.5,126,-3,2,28692,0,165,2550
28816,0,58,90,1626, False,20.5,146.5,-5,2,28821,0,90,1119
29016,0,24,90,2550, False,-13.5,0,-34,2,28971,0,90,1093
29217,0,65,94.5,2550, False,27.5,0,41,2,29282,0,90,1058
29418,0,64,99.225,1603, False,26.5,26.5,-1,2,29412,0,90,1052
29619,0,61,104.18625,2550, False,23.5,50,-3,2,29572,0,90,595
29819,0,56,109.3955625,2550, False,18.5,68.5,-5,2,29860,0,94.5,605
30023,0,40,114.8653406,2550, False,2.5,0,-16,2,29997,0,99.22499847,574
30225,0,44,120.6086077,2550, False,6.5,0,4,2,30165,0,104.1862488,574
30428,0,47,126.639038,1282, False,9.5,0,3,2,30465,0,109.3955612,758
30634,0,41,132.9709899,2550, False,3.5,0,-6,2,30620,0,90,2550
30844,0,45,139.6195394,1225, False,7.5,0,4,2,30763,0,90,2550
31044,0,38,146.6005164,2550, False,0.5,0,-7,2,31046,0,94.5,2550
31247,0,47,153.9305422,2550, False,9.5,0,9,2,31203,0,99.22499847,1746
31448,0,31,161.6270693,2550, False,-6.5,0,-16,2,31374,0,104.1862488,2550
31652,0,44,165,2550, False,6.5,0,13,2,31665,0,90,2550
31869,0,32,165,2550, False,-5.5,0,-12,2,31795,0,90,864
32078,0,41,165,2550, False,3.5,0,9,2,32094,0,90,758
32279,0,35,165,2550, False,-2.5,0,-6,2,32305,0,90,658
32483,0,42,165,2550, False,4.5,0,7,2,32465,0,90,654
32694,0,41,165,1066, False,3.5,0,-1,2,32634,0,94.5,639
32897,0,32,165,2550, False,-5.5,0,-9,2,32933,0,104.1862488,660
33098,0,44,165,2550, False,6.5,0,12,2,33081,0,90,714
33299,0,40,165,2550, False,2.5,0,-4,2,33355,0,94.5,714
33503,0,37,165,1695, False,-0.5,0,-3,2,33506,0,104.1862488,689
33706,0,43,165,1678, False,5.5,0,6,2,33654,0,109.3955612,698
33906,0,37,165,2550, False,-0.5,0,-6,2,33972,0,114.8653412,681
34108,0,36,165,2550, False,-1.5,0,-1,2,34125,0,126.6390381,728
34308,0,38,165,2550, False,0.5,0,2,2,34281,0,132.970993,698
34509,0,51,165,2219, False,13.5,13.5,13,2,34437,0,139.6195374,742
34714,0,13,165,2233, False,-24.5,0,-38,2,34620,0,146.6005096,726
34915,0,58,165,2550, False,20.5,0,45,2,34963,0,153.930542,730
35115,0,52,165,2550, False,14.5,14.5,-6,2,35091,0,165,726
35316,0,7,165,2550, False,-30.5,0,-45,2,35373,0,165,718
35516,0,58,165,2550, False,20.5,0,51,2,35525,0,165,704
35716,0,63,165,2550, False,25.5,25.5,5,2,35692,0,165,326
35916,0,9,165,1418, False,-28.5,0,-54,2,35981,0,90,693
36121,0,28,165,2550, False,-9.5,0,19,2,36145,0,99.22499847,658
36323,0,58,165,2550, False,20.5,0,30,2,36281,0,104.1862488,658
36535,0,8,165,2550, False,-29.5,0,-50,2,36603,0,109.3955612,658
36735,0,39,165,2550, False,1.5,0,31,2,36741,0,120.6086044,710
36936,0,44,165,2336, False,6.5,0,5,2,36876,0,126.6390381,720
37136,0,58,165,2299, False,20.5,20.5,14,2,37074,0,132.970993,720
37338,0,51,165,2280, False,13.5,34,-7,2,37226,0,139.6195374,706
37538,0,54,165,2236, False,16.5,50.5,3,2,37594,0,153.930542,712
37742,0,58,165,2550, False,20.5,71,4,2,37741,0,161.6270752,736
37948,0,66,165,1130, False,28.5,99.5,8,2,37881,0,165,736
38156,0,71,165,1101, False,33.5,133,5,2,38164,0,165,680
38357,0,67,90,1046, False,29.5,162.5,-4,2,38431,0,165,720
38561,0,67,90,1030, False,29.5,192,0,2,38601,0,165,704
38767,0,68,90,1012, False,30.5,222.5,1,2,38733,0,165,704
38968,0,65,90,993, False,27.5,250,-3,2,39012,0,165,693
39173,0,5,90,1008, False,-32.5,0,-60,2,39155,0,165,693
39375,0,5,94.5,2550, False,-32.5,-32.5,0,2,39291,0,165,693
39581,0,15,99.225,2550, False,-22.5,-55,10,2,39608,0,165,672
39784,0,55,104.18625,2550, False,17.5,0,40,2,39803,0,165,2550
39985,0,37,109.3955625,2550, False,-0.5,0,-18,2,39939,0,165,2550
40185,0,63,114.8653406,2550, False,25.5,0,26,2,40214,0,165,2550
40385,0,67,120.6086077,2550, False,29.5,29.5,4,2,40346,0,165,2167
40586,0,70,126.639038,2550, False,32.5,62,3,2,40626,0,165,2550
40787,0,64,132.9709899,2550, False,26.5,88.5,-6,2,40772,0,165,1557
40987,0,57,139.6195394,2550, False,19.5,108,-7,2,40931,0,165,891
41187,0,57,90,2550, False,19.5,127.5,0,2,41202,0,165,1503
41404,0,54,90,2550, False,16.5,144,-3,2,41345,0,165,2550
41604,0,21,90,2550, False,-16.5,0,-33,2,41621,0,165,1422
41804,0,37,94.5,2550, False,-0.5,0,16,2,41781,0,165,1436
42007,0,52,99.225,2477, False,14.5,0,15,2,42061,0,165,2550
42209,0,35,104.18625,2471, False,-2.5,0,-17,2,42225,0,90,2550
42411,0,44,109.3955625,2458, False,6.5,0,9,2,42355,0,90,2550
42614,0,44,114.8653406,2425, False,6.5,0,0,2,42660,0,90,2550
42814,0,42,120.6086077,1204, False,4.5,0,-2,2,42822,0,90,2550
43018,0,52,126.639038,2378, False,14.5,14.5,10,2,42971,0,90,2550
43219,0,29,132.9709899,1190, False,-8.5,0,-23,2,43268,0,90,2550
43434,0,51,139.6195394,2338, False,13.5,0,22,2,43424,0,94.5,592
43648,0,36,146.6005164,1135, False,-1.5,0,-15,2,43722,0,99.22499847,635
43864,0,44,153.9305422,1154, False,6.5,0,8,2,43877,0,90,609
44068,0,34,161.6270693,2257, False,-3.5,0,-10,2,44041,0,90,2550
44268,0,42,165,1147, False,4.5,0,8,2,44195,0,90,2550
44469,0,38,165,2550, False,0.5,0,-4,2,44405,0,94.5,2550
44673,0,40,165,1068, False,2.5,0,2,2,44695,0,104.1862488,2550
44874,0,29,165,1016, False,-8.5,0,-11,2,44835,0,90,2550
45074,0,45,165,2550, False,7.5,0,16,2,45102,0,90,654
45275,0,35,165,2550, False,-2.5,0,-10,2,45251,0,90,740
45485,0,43,165,1022, False,5.5,0,8,2,45532,0,94.5,2550
45685,0,32,165,945, False,-5.5,0,-11,2,45665,0,99.22499847,685
45887,0,46,165,945, False,8.5,0,14,2,45963,0,104.1862488,697
46091,0,29,165,2550, False,-8.5,0,-17,2,46096,0,114.8653412,679
46295,0,45,165,2550, False,7.5,0,16,2,46246,0,120.6086044,651
46497,0,33,165,865, False,-4.5,0,-12,2,46541,0,132.970993,639
46704,0,45,165,863, False,7.5,0,12,2,46673,0,139.6195374,697
46905,0,28,165,2550, False,-9.5,0,-17,2,46934,0,146.6005096,668
47106,0,46,165,2550, False,8.5,0,18,2,47085,0,161.6270752,668
47326,0,25,165,2550, False,-12.5,0,-21,2,47381,0,165,658
47527,0,47,165,2550, False,9.5,0,22,2,47523,0,165,609
47728,0,39,165,2550, False,1.5,0,-8,2,47675,0,165,563
47929,0,37,165,2550, False,-0.5,0,-2,2,47973,0,165,553
48136,0,36,165,2550, False,-1.5,0,-1,2,48104,0,165,569
48336,0,32,165,2550, False,-5.5,0,-4,2,48263,0,165,555
48537,0,45,165,2550, False,7.5,0,13,2,48548,0,165,537
48744,0,31,165,2550, False,-6.5,0,-14,2,48695,0,165,519
48966,0,51,165,2550, False,13.5,0,20,2,48971,0,165,479
49166,0,38,165,2550, False,0.5,0,-13,2,49237,0,165,481
49366,0,59,165,2550, False,21.5,21.5,21,2,49366,0,165,447
49566,0,61,165,2550, False,23.5,45,2,2,49503,0,165,445
49766,0,59,165,2550, False,21.5,66.5,-2,2,49775,0,165,436
49966,0,59,165,2550, False,21.5,88,0,2,49922,0,165,428
50168,0,60,165,2550, False,22.5,110.5,1,2,50181,0,165,404
50374,0,64,90,2550, False,26.5,137,4,2,50333,0,165,357
50575,0,64,90,2550, False,26.5,163.5,0,2,50602,0,165,321
50775,0,67,90,2550, False,29.5,193,3,2,50745,0,90,321
50983,0,74,90,2550, False,36.5,229.5,7,2,50902,0,90,334
51184,0,62,90,2550, False,24.5,254,-12,2,51181,0,99.22499847,376
51391,0,5,90,955, False,-32.5,0,-57,2,51326,0,104.1862488,357
51595,0,5,94.5,2550, False,-32.5,-32.5,0,2,51612,0,90,328
51804,0,5,99.225,2550, False,-32.5,-65,0,2,51761,0,90,357
52004,0,26,104.18625,2550, False,-11.5,-76.5,21,2,52044,0,94.5,321
52214,0,67,109.3955625,2550, False,29.5,0,41,2,52200,0,94.5,340
52425,0,68,114.8653406,2550, False,30.5,30.5,1,2,52490,0,99.22499847,340
52634,0,57,120.6086077,2550, False,19.5,50,-11,2,52661,0,90,321
52834,0,66,126.639038,2550, False,28.5,78.5,9,2,52794,0,94.5,321
53056,0,60,132.9709899,2550, False,22.5,101,-6,2,53101,0,90,326
53257,0,55,90,986, False,17.5,118.5,-5,2,53234,0,90,383
53458,0,69,90,955, False,31.5,150,14,2,53526,0,94.5,357
53664,0,16,90,2550, False,-21.5,0,-53,2,53664,0,104.1862488,329
53864,0,52,94.5,901, False,14.5,0,36,2,53811,0,90,389
54068,0,59,99.225,1052, False,21.5,21.5,7,2,54096,0,99.22499847,408
54274,0,41,104.18625,968, False,3.5,0,-18,2,54271,0,104.1862488,2550
54478,0,52,109.3955625,953, False,14.5,14.5,11,2,54425,0,109.3955612,353
54678,0,50,114.8653406,2550, False,12.5,27,-2,2,54706,0,120.6086044,345
54883,0,38,120.6086077,2550, False,0.5,0,-12,2,54834,0,126.6390381,1316
55091,0,52,126.639038,970, False,14.5,14.5,14,2,55142,0,139.6195374,1299
55298,0,40,132.9709899,2550, False,2.5,0,-12,2,55292,0,146.6005096,1389
55524,0,35,139.6195394,856, False,-2.5,0,-5,2,55575,0,153.930542,1993
55725,0,44,146.6005164,964, False,6.5,0,9,2,55727,0,90,1944
55937,0,37,153.9305422,941, False,-0.5,0,-7,2,55892,0,90,389
56144,0,42,161.6270693,962, False,4.5,0,5,2,56161,0,99.22499847,404
56356,0,40,165,925, False,2.5,0,-2,2,56292,0,104.1862488,2550
56558,0,39,165,1242, False,1.5,0,-1,2,56571,0,114.8653412,383
56763,0,39,165,915, False,1.5,0,0,2,56711,0,120.6086044,383
56979,0,37,165,901, False,-0.5,0,-2,2,57031,0,90,326
57183,0,32,165,887, False,-5.5,0,-5,2,57182,0,90,391
57399,0,43,165,871, False,5.5,0,11,2,57320,0,94.5,393
57615,0,40,165,886, False,2.5,0,-3,2,57622,0,104.1862488,326
57816,0,48,165,826, False,10.5,10.5,8,2,57762,0,90,392
58023,0,27,165,780, False,-10.5,0,-21,2,58044,0,99.22499847,2550
58225,0,35,165,818, False,-2.5,0,8,2,58171,0,104.1862488,418
58431,0,46,165,808, False,8.5,0,11,2,58466,0,114.8653412,404
58637,0,34,165,750, False,-3.5,0,-12,2,58614,0,120.6086044,425
