time, step, color, speed, distance, stop, deviation, integral, derivative, front_id, front_time, front_step, front_speed, front_distance
58837,0,31,165,822, False,-6.5,0,-3,2,58896,0,90,447
59037,0,46,165,822, False,8.5,0,15,2,59051,0,90,384
59238,0,22,165,822, False,-15.5,0,-24,2,59196,0,90,393
59442,0,43,165,730, False,5.5,0,21,2,59501,0,94.5,411
59644,0,45,165,730, False,7.5,0,2,2,59651,0,104.1862488,404
59854,0,31,165,730, False,-6.5,0,-14,2,59801,0,109.3955612,384
60055,0,46,165,730, False,8.5,0,15,2,60081,0,120.6086044,411
60256,0,24,165,2550, False,-13.5,0,-22,2,60242,0,126.6390381,420
60459,0,56,165,1670, False,18.5,0,32,2,60531,0,90,403
60659,0,45,165,1611, False,7.5,0,-11,2,60682,0,99.22499847,412
60859,0,15,165,2253, False,-22.5,0,-30,2,60813,0,104.1862488,425
61059,0,58,165,1565, False,20.5,0,43,2,61122,0,109.3955612,427
61267,0,37,165,1339, False,-0.5,0,-21,2,61255,0,120.6086044,439
61474,0,41,165,1345, False,3.5,0,4,2,61531,0,132.970993,439
61675,0,64,165,1330, False,26.5,26.5,23,2,61666,0,139.6195374,443
61878,0,70,165,2550, False,32.5,59,6,2,61954,0,146.6005096,447
62078,0,71,165,1963, False,33.5,92.5,1,2,62111,0,161.6270752,431
62278,0,66,165,1372, False,28.5,121,-5,2,62258,0,165,420
62478,0,66,90,2550, False,28.5,149.5,0,2,62422,0,165,425
62681,0,70,90,2550, False,32.5,182,4,2,62693,0,165,391
62884,0,34,90,2550, False,-3.5,0,-36,2,62847,0,165,397
63085,0,36,94.5,2550, False,-1.5,0,2,2,63005,0,165,392
63285,0,63,99.225,2550, False,25.5,0,27,2,63321,0,165,393
63486,0,39,104.18625,2550, False,1.5,0,-24,2,63473,0,165,355
63693,0,54,109.3955625,2550, False,16.5,16.5,15,2,63631,0,165,338
63894,0,59,114.8653406,2550, False,21.5,38,5,2,63904,0,165,321
64098,0,59,120.6086077,2550, False,21.5,59.5,0,2,64170,0,90,353
64304,0,59,126.639038,2550, False,21.5,81,0,2,64334,0,94.5,340
64505,0,55,132.9709899,2550, False,17.5,98.5,-4,2,64474,0,104.1862488,410
64715,0,53,139.6195394,2550, False,15.5,114,-2,2,64781,0,109.3955612,380
64918,0,57,90,792, False,19.5,133.5,4,2,64913,0,120.6086044,364
65118,0,58,90,803, False,20.5,154,1,2,65073,0,126.6390381,392
65319,0,8,90,692, False,-29.5,0,-50,2,65371,0,139.6195374,410
65522,0,55,94.5,2550, False,17.5,0,47,2,65501,0,146.6005096,376
65725,0,58,99.225,2550, False,20.5,20.5,3,2,65791,0,153.930542,437
65925,0,57,104.18625,722, False,19.5,40,-1,2,65942,0,165,366
66126,0,54,109.3955625,740, False,16.5,56.5,-3,2,66103,0,165,347
66334,0,50,114.8653406,2550, False,12.5,69,-4,2,66261,0,165,411
66535,0,37,120.6086077,774, False,-0.5,0,-13,2,66553,0,165,326
66735,0,48,126.639038,774, False,10.5,0,11,2,66714,0,90,326
66938,0,42,132.9709899,744, False,4.5,0,-6,2,66991,0,94.5,329
67144,0,54,139.6195394,754, False,16.5,16.5,12,2,67151,0,90,357
67345,0,17,146.6005164,786, False,-20.5,0,-37,2,67274,0,94.5,353
67546,0,51,153.9305422,736, False,13.5,0,34,2,67570,0,104.1862488,412
67746,0,51,161.6270693,730, False,13.5,13.5,0,2,67703,0,109.3955612,411
67957,0,30,165,855, False,-7.5,0,-21,2,67985,0,120.6086044,382
68157,0,47,165,698, False,9.5,0,17,2,68125,0,126.6390381,428
68363,0,37,165,705, False,-0.5,0,-10,2,68283,0,132.970993,416
68569,0,33,165,720, False,-4.5,0,-4,2,68604,0,139.6195374,473
68773,0,42,165,722, False,4.5,0,9,2,68785,0,146.6005096,473
68978,0,32,165,722, False,-5.5,0,-10,2,68941,0,161.6270752,1288
69178,0,45,165,722, False,7.5,0,13,2,69094,0,165,1288
69383,0,37,165,685, False,-0.5,0,-8,2,69381,0,165,1201
69588,0,28,165,685, False,-9.5,0,-9,2,69514,0,90,1183
69789,0,53,165,697, False,15.5,0,25,2,69813,0,90,1171
69994,0,24,165,654, False,-13.5,0,-29,2,69982,0,90,1152
70197,0,52,165,742, False,14.5,0,28,2,70251,0,90,1152
70397,0,27,165,670, False,-10.5,0,-25,2,70393,0,90,427
70598,0,39,165,644, False,1.5,0,12,2,70553,0,90,399
70808,0,50,165,681, False,12.5,12.5,11,2,70860,0,90,416
71016,0,22,165,626, False,-15.5,0,-28,2,71001,0,99.22499847,416
71225,0,46,165,519, False,8.5,0,24,2,71292,0,104.1862488,424
71429,0,43,165,510, False,5.5,0,-3,2,71421,0,90,469
71634,0,26,165,492, False,-11.5,0,-17,2,71576,0,94.5,469
71836,0,49,165,483, False,11.5,0,23,2,71871,0,90,184
72043,0,39,165,475, False,1.5,0,-10,2,72015,0,90,185
72254,0,35,165,510, False,-2.5,0,-4,2,72291,0,90,166
72454,0,40,165,481, False,2.5,0,5,2,72442,0,90,162
72661,0,34,165,474, False,-3.5,0,-6,2,72583,0,90,166
72864,0,44,165,474, False,6.5,0,10,2,72869,0,0,174
73075,0,24,165,474, False,-13.5,0,-20,2,73018,0,0,184
73276,0,42,165,357, False,4.5,0,18,2,73275,0,0,220
73476,0,60,165,916, False,22.5,22.5,18,2,73421,0,0,321
73677,0,65,165,885, False,27.5,50,5,2,73722,0,90,225
73877,0,69,165,894, False,31.5,81.5,4,2,73881,0,90,212
74077,0,67,165,864, False,29.5,111,-2,2,74023,0,90,213
74284,0,62,90,321, False,24.5,135.5,-5,2,74314,0,90,217
74484,0,65,90,794, False,27.5,163,3,2,74456,0,90,221
74698,0,66,90,330, False,28.5,191.5,1,2,74732,0,0,233
74904,0,28,90,326, False,-9.5,0,-38,2,74882,0,0,271
75114,0,51,90,191, False,13.5,0,23,2,75191,0,0,321
75314,0,37,94.5,1281, False,-0.5,0,-14,2,75345,0,90,321
75515,0,47,99.225,878, False,9.5,0,10,2,75494,0,90,326
75726,0,44,90,241, False,6.5,0,-3,2,75780,0,90,259
75927,0,49,90,213, False,11.5,11.5,5,2,75914,0,90,271
76128,0,53,94.5,1611, False,15.5,27,4,2,76063,0,90,281
76328,0,56,99.225,826, False,18.5,45.5,3,2,76346,0,90,294
76534,0,55,104.18625,778, False,17.5,63,-1,2,76501,0,90,326
76738,0,57,109.3955625,804, False,19.5,82.5,2,2,76793,0,90,326
76938,0,60,90,209, False,22.5,105,3,2,76924,0,94.5,340
77138,0,49,90,2550, False,11.5,116.5,-11,2,77083,0,99.22499847,345
77338,0,31,90,198, False,-6.5,0,-18,2,77381,0,109.3955612,348
77541,0,59,94.5,326, False,21.5,0,28,2,77521,0,114.8653412,349
77744,0,61,99.225,2550, False,23.5,23.5,2,2,77676,0,120.6086044,338
77944,0,64,104.18625,2550, False,26.5,50,3,2,77961,0,132.970993,330
78145,0,64,109.3955625,2550, False,26.5,76.5,0,2,78114,0,90,330
78354,0,63,90,185, False,25.5,102,-1,2,78382,0,90,329
78554,0,40,90,203, False,2.5,0,-23,2,78514,0,94.5,334
78761,0,49,90,166, False,11.5,11.5,9,2,78671,0,99.22499847,353
78967,0,39,90,175, False,1.5,0,-10,2,78962,0,109.3955612,401
79173,0,42,90,205, True,1.5,0,-10,2,79115,0,114.8653412,412
79376,0,51,90,213, True,1.5,0,-10,2,79403,0,126.6390381,460
79576,0,52,90,241, True,1.5,0,-10,2,79543,0,132.970993,847
79780,0,52,90,263, True,1.5,0,-10,2,79831,0,139.6195374,847
79991,0,52,94.5,308, False,14.5,14.5,13,2,80001,0,153.930542,835
80194,0,51,99.225,326, False,13.5,28,-1,2,80143,0,161.6270752,796
80395,0,44,104.18625,365, False,6.5,0,-7,2,80428,0,165,772
80595,0,45,109.3955625,345, False,7.5,0,1,2,80561,0,165,764
80808,0,42,114.8653406,347, False,4.5,0,-3,2,80852,0,165,788
81008,0,42,120.6086077,389, False,4.5,0,0,2,80982,0,165,750
81209,0,39,126.639038,395, False,1.5,0,-3,2,81268,0,165,788
81413,0,37,132.9709899,380, False,-0.5,0,-2,2,81402,0,165,762
81619,0,40,139.6195394,446, False,2.5,0,3,2,81696,0,165,861
81831,0,38,146.6005164,428, False,0.5,0,-2,2,81861,0,165,748
82038,0,36,153.9305422,330, False,-1.5,0,-2,2,82004,0,165,748
82238,0,38,161.6270693,408, False,0.5,0,2,2,82276,0,165,2550
82444,0,38,165,403, False,0.5,0,0,2,82415,0,165,921
82645,0,41,165,397, False,3.5,0,3,2,82690,0,165,921
82846,0,37,165,397, False,-0.5,0,-4,2,82861,0,165,2550
83047,0,38,165,411, False,0.5,0,1,2,82992,0,165,872
83248,0,47,165,397, False,9.5,0,9,2,83261,0,165,762
83448,0,28,165,393, False,-9.5,0,-19,2,83413,0,165,978
83655,0,47,165,384, False,9.5,0,19,2,83670,0,165,947
83856,0,47,165,389, False,9.5,0,0,2,83801,0,165,894
84057,0,30,165,392, False,-7.5,0,-17,2,84076,0,165,887
84258,0,44,165,376, False,6.5,0,14,2,84213,0,165,856
84458,0,46,165,384, False,8.5,0,2,2,84501,0,165,1551
84658,0,26,165,424, False,-11.5,0,-20,2,84631,0,165,1507
84864,0,49,165,532, False,11.5,0,23,2,84911,0,165,1127
85065,0,34,165,389, False,-3.5,0,-15,2,85065,0,165,1119
85266,0,36,165,401, False,-1.5,0,2,2,85231,0,90,1054
85474,0,38,165,428, False,0.5,0,2,2,85521,0,90,1024
85674,0,53,165,348, False,15.5,15.5,15,2,85672,0,90,1012
85875,0,10,165,348, False,-27.5,0,-43,2,85942,0,90,1028
86076,0,49,165,365, False,11.5,0,39,2,86075,0,94.5,2550
86285,0,34,165,326, False,-3.5,0,-15,2,86235,0,99.22499847,2550
86492,0,29,90,297, False,-8.5,0,-5,2,86535,0,104.1862488,2550
86705,0,47,94.5,326, False,9.5,0,18,2,86663,0,90,2550
86907,0,32,99.225,326, False,-5.5,0,-15,2,86961,0,99.22499847,2550
87108,0,30,104.18625,321, False,-7.5,0,-2,2,87111,0,104.1862488,2550
87308,0,47,109.3955625,326, False,9.5,0,17,2,87263,0,109.3955612,901
87508,0,57,114.8653406,326, False,19.5,19.5,10,2,87523,0,90,762
87708,0,48,120.6086077,326, False,10.5,30,-9,2,87651,0,90,762
87908,0,52,126.639038,326, False,14.5,44.5,4,2,87953,0,94.5,762
88114,0,55,132.9709899,328, False,17.5,62,3,2,88095,0,104.1862488,757
88326,0,55,139.6195394,326, False,17.5,79.5,0,2,88391,0,109.3955612,757
88527,0,60,146.6005164,326, False,22.5,102,5,2,88523,0,120.6086044,764
88728,0,65,90,138, False,27.5,129.5,5,2,88661,0,90,764
88928,0,67,90,137, False,29.5,159,2,2,88945,0,90,750
89128,0,69,90,149, False,31.5,190.5,2,2,89073,0,90,750
89337,0,44,90,149, False,6.5,0,-25,2,89242,0,90,740
89544,0,24,90,162, True,6.5,0,-25,2,89530,0,99.22499847,754
89753,0,54,90,164, True,6.5,0,-25,2,89672,0,104.1862488,772
89964,0,55,90,166, True,6.5,0,-25,2,89951,0,114.8653412,730
90167,0,55,90,185, True,6.5,0,-25,2,90253,0,120.6086044,728
90369,0,54,90,233, True,6.5,0,-25,2,90381,0,132.970993,728
90572,0,54,90,229, True,6.5,0,-25,2,90654,0,139.6195374,740
90779,0,54,94.5,326, False,16.5,16.5,10,2,90812,0,153.930542,721
90983,0,51,99.225,326, False,13.5,30,-3,2,90956,0,161.6270752,710
91199,0,47,90,259, False,9.5,0,-4,2,91111,0,165,661
91401,0,62,94.5,326, False,24.5,24.5,15,2,91393,0,165,680
91604,0,55,99.225,326, False,17.5,42,-7,2,91541,0,165,680
91805,0,56,104.18625,321, False,18.5,60.5,1,2,91832,0,165,609
92005,0,56,109.3955625,326, False,18.5,79,0,2,91981,0,165,598
92217,0,57,114.8653406,321, False,19.5,98.5,1,2,92275,0,165,618
92424,0,56,90,247, False,18.5,117,-1,2,92421,0,165,597
92627,0,38,90,237, False,0.5,0,-18,2,92692,0,165,562
92828,0,68,90,233, False,30.5,30.5,30,2,92841,0,165,555
93034,0,71,90,228, False,33.5,64,3,2,92981,0,165,565
93246,0,31,90,229, True,33.5,64,3,2,93251,0,165,603
93447,0,23,90,229, True,33.5,64,3,2,93380,0,165,618
93655,0,30,90,271, True,33.5,64,3,2,93684,0,165,483
93855,0,30,94.5,303, False,-7.5,0,-41,2,93817,0,165,525
94058,0,57,99.225,321, False,19.5,0,27,2,94112,0,165,525
94258,0,56,104.18625,383, False,18.5,18.5,-1,2,94254,0,165,456
94459,0,58,109.3955625,321, False,20.5,39,2,2,94400,0,165,420
94661,0,59,114.8653406,326, False,21.5,60.5,1,2,94704,0,165,460
94863,0,60,120.6086077,326, False,22.5,83,1,2,94854,0,165,397
95069,0,59,90,255, False,21.5,104.5,-1,2,95145,0,165,397
95273,0,31,90,259, False,-6.5,0,-28,2,95315,0,165,357
95475,0,30,90,259, False,-7.5,0,-1,2,95456,0,165,403
95676,0,43,90,273, False,5.5,0,13,2,95632,0,165,340
95877,0,18,94.5,322, False,-19.5,0,-25,2,95938,0,165,326
96091,0,55,99.225,385, False,17.5,0,37,2,96102,0,94.5,334
96294,0,50,104.18625,483, False,12.5,12.5,-5,2,96255,0,90,340
96495,0,16,109.3955625,1278, False,-21.5,0,-34,2,96421,0,94.5,429
96704,0,50,114.8653406,812, False,12.5,0,34,2,96605,0,99.22499847,1495
96914,0,37,120.6086077,917, False,-0.5,0,-13,2,96961,0,104.1862488,2550
97123,0,30,126.639038,831, False,-7.5,0,-7,2,97110,0,114.8653412,321
97324,0,40,132.9709899,923, False,2.5,0,10,2,97256,0,90,372
97526,0,30,139.6195394,831, False,-7.5,0,-10,2,97415,0,94.5,376
97726,0,45,146.6005164,2550, False,7.5,0,15,2,97585,0,99.22499847,376
97934,0,32,153.9305422,786, False,-5.5,0,-13,2,97826,0,104.1862488,372
98136,0,41,161.6270693,756, False,3.5,0,9,2,98034,0,109.3955612,2550
98337,0,34,165,758, False,-3.5,0,-7,2,98210,0,114.8653412,2550
98538,0,41,165,756, False,3.5,0,7,2,98571,0,90,376
98738,0,33,165,756, False,-4.5,0,-8,2,98771,0,94.5,380
98946,0,39,165,742, False,1.5,0,6,2,98955,0,99.22499847,399
99147,0,44,165,742, False,6.5,0,5,2,99111,0,104.1862488,384
99358,0,30,165,742, False,-7.5,0,-14,2,99268,0,109.3955612,338
99558,0,43,165,677, False,5.5,0,13,2,99586,0,114.8653412,416
99759,0,30,165,668, False,-7.5,0,-13,2,99755,0,126.6390381,2550
99960,0,51,165,668, False,13.5,0,21,2,99901,0,132.970993,2550
100167,0,22,165,653, False,-15.5,0,-29,2,100193,0,90,2550
100374,0,52,165,706, False,14.5,0,30,2,100341,0,90,2550
100585,0,33,165,706, False,-4.5,0,-19,2,100622,0,90,403
100788,0,33,165,706, False,-4.5,0,0,2,100765,0,90,380
100988,0,36,165,706, False,-1.5,0,3,2,100914,0,94.5,399
101199,0,46,165,706, False,8.5,0,10,2,101213,0,104.1862488,408
101403,0,25,165,706, False,-12.5,0,-21,2,101376,0,109.3955612,425
101614,0,52,165,706, False,14.5,0,27,2,101671,0,114.8653412,366
101814,0,30,165,706, False,-7.5,0,-22,2,101821,0,90,384
102024,0,48,165,2550, False,10.5,0,18,2,101979,0,90,401
102224,0,30,165,2550, False,-7.5,0,-18,2,102275,0,94.5,384
102436,0,53,165,1529, False,15.5,0,23,2,102433,0,104.1862488,401
102637,0,58,165,1503, False,20.5,20.5,5,2,102632,0,109.3955612,410
102837,0,61,165,1452, False,23.5,44,3,2,102805,0,114.8653412,420
103037,0,59,165,2000, False,21.5,65.5,-2,2,102982,0,120.6086044,448
103254,0,58,165,2550, False,20.5,86,-1,2,103306,0,126.6390381,447
103455,0,61,165,2550, False,23.5,109.5,3,2,103448,0,139.6195374,399
103656,0,68,90,2550, False,30.5,140,7,2,103604,0,146.6005096,456
103857,0,63,90,2550, False,25.5,165.5,-5,2,103903,0,153.930542,403
104057,0,67,90,2550, False,29.5,195,4,2,104066,0,165,393
104258,0,68,90,2550, False,30.5,225.5,1,2,104288,0,165,412
104459,0,40,90,2550, False,2.5,0,-28,2,104471,0,165,408
104674,0,6,94.5,546, False,-31.5,0,-34,2,104643,0,165,355
104875,0,56,99.225,546, False,18.5,0,50,2,104942,0,165,336
105075,0,64,104.18625,2550, False,26.5,26.5,8,2,105072,0,90,321
105276,0,25,109.3955625,2550, False,-12.5,0,-39,2,105214,0,90,321
105476,0,65,114.8653406,2550, False,27.5,0,40,2,105515,0,94.5,321
105676,0,69,120.6086077,2550, False,31.5,31.5,4,2,105664,0,90,321
105876,0,71,126.639038,2550, False,33.5,65,2,2,105821,0,90,321
106077,0,68,132.9709899,546, False,30.5,95.5,-3,2,106111,0,94.5,321
106277,0,57,139.6195394,532, False,19.5,115,-11,2,106245,0,94.5,321
106477,0,59,90,518, False,21.5,136.5,2,2,106543,0,90,326
106678,0,69,90,516, False,31.5,168,10,2,106675,0,90,326
106885,0,5,90,496, False,-32.5,0,-64,2,106811,0,90,326
107086,0,5,94.5,622, False,-32.5,-32.5,0,2,107110,0,94.5,321
107287,0,57,99.225,496, False,19.5,0,52,2,107270,0,90,347
107492,0,59,104.18625,519, False,21.5,21.5,2,2,107532,0,90,321
107695,0,31,109.3955625,490, False,-6.5,0,-28,2,107664,0,90,321
107896,0,56,114.8653406,518, False,18.5,0,25,2,107961,0,90,326
108097,0,59,120.6086077,483, False,21.5,21.5,3,2,108111,0,94.5,326
108297,0,16,126.639038,473, False,-21.5,0,-43,2,108256,0,90,321
108498,0,52,132.9709899,483, False,14.5,0,36,2,108522,0,90,321
108698,0,57,139.6195394,492, False,19.5,19.5,5,2,108660,0,90,326
108899,0,38,146.6005164,474, False,0.5,0,-19,2,108821,0,90,338
109099,0,43,153.9305422,435, False,5.5,0,5,2,109131,0,90,340
109303,0,47,161.6270693,418, False,9.5,0,4,2,109261,0,94.5,340
109504,0,32,165,447, False,-5.5,0,-15,2,109535,0,99.22499847,326
109714,0,54,165,410, False,16.5,0,22,2,109678,0,90,340
109914,0,32,165,424, False,-5.5,0,-22,2,109953,0,94.5,326
110114,0,37,165,406, False,-0.5,0,5,2,110082,0,90,321
110316,0,40,165,370, False,2.5,0,3,2,110376,0,90,324
110516,0,33,165,348, False,-4.5,0,-7,2,110521,0,90,324
110720,0,38,165,336, False,0.5,0,5,2,110652,0,90,328
110928,0,49,165,321, False,11.5,11.5,11,2,110938,0,94.5,380
111133,0,31,165,321, False,-6.5,0,-18,2,111074,0,99.22499847,329
111335,0,39,90,296, False,1.5,0,8,2,111373,0,94.5,412
111538,0,51,90,289, False,13.5,13.5,12,2,111505,0,99.22499847,385
111744,0,16,94.5,321, False,-21.5,0,-35,2,111663,0,104.1862488,345
111954,0,46,99.225,326, False,8.5,0,30,2,111948,0,114.8653412,349
112167,0,46,104.18625,372, False,8.5,0,0,2,112113,0,120.6086044,410
112376,0,21,109.3955625,321, False,-16.5,0,-25,2,112391,0,132.970993,329
112578,0,54,90,298, False,16.5,0,33,2,112542,0,90,330
112784,0,39,94.5,304, False,1.5,0,-15,2,112686,0,90,336
113004,0,20,99.225,326, False,-17.5,0,-19,2,112985,0,99.22499847,917
113211,0,52,104.18625,320, False,14.5,0,32,2,113132,0,104.1862488,1297
113415,0,43,109.3955625,326, False,5.5,0,-9,2,113433,0,114.8653412,1295
113616,0,18,114.8653406,321, False,-19.5,0,-25,2,113592,0,90,1718
113820,0,55,120.6086077,321, False,17.5,0,37,2,113902,0,90,1875
114026,0,59,126.639038,329, False,21.5,21.5,4,2,114036,0,90,1875
114226,0,9,132.9709899,326, False,-28.5,0,-50,2,114215,0,99.22499847,420
114426,0,52,90,296, False,14.5,0,43,2,114373,0,104.1862488,2550
114626,0,48,90,282, False,10.5,10.5,-4,2,114673,0,114.8653412,2550
114834,0,18,90,294, False,-19.5,0,-30,2,114805,0,120.6086044,2550
115035,0,55,94.5,326, False,17.5,0,37,2,115091,0,90,411
115236,0,57,99.225,320, False,19.5,19.5,2,2,115221,0,90,385
115444,0,10,90,289, False,-27.5,0,-47,2,115386,0,90,364
115645,0,61,94.5,322, False,23.5,0,51,2,115666,0,99.22499847,401
115849,0,58,99.225,374, False,20.5,20.5,-3,2,115803,0,104.1862488,401
116049,0,5,104.18625,303, False,-32.5,0,-53,2,116113,0,114.8653412,1520
116260,0,57,109.3955625,321, False,19.5,0,52,2,116244,0,120.6086044,392
116464,0,66,114.8653406,326, False,28.5,28.5,9,2,116531,0,126.6390381,383
116668,0,5,120.6086077,2550, False,-32.5,0,-61,2,116675,0,139.6195374,376
116876,0,64,126.639038,2550, False,26.5,0,59,2,116810,0,146.6005096,334
117094,0,65,132.9709899,1309, False,27.5,27.5,1,2,117103,0,90,326
117298,0,68,139.6195394,925, False,30.5,58,3,2,117231,0,90,328
117498,0,70,146.6005164,2550, False,32.5,90.5,2,2,117531,0,90,326
117699,0,67,153.9305422,2550, False,29.5,120,-3,2,117668,0,90,321
117899,0,64,90,353, False,26.5,146.5,-3,2,117804,0,90,302
118104,0,67,90,326, False,29.5,176,3,2,118101,0,90,326
